time,AdrActCnt,AssetCompletionTime,AssetEODCompletionTime,CapMrktCurUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt
2025-01-03,43,1752761139,1752761139,316027074.238476399572325731487954094108067,0.00001018832431935356,0.999685357915303,-0.17274346308055627,-0.5996518286401317,316126540.952349698425178789,48,53
2025-01-04,58,1752761139,1752761139,316294483.44284647644145042884245997209358,0.000010185592623305345,1.00053125084022,-0.0333074388643801,-0.596374400999902,316126540.952349698425178789,39,57
2025-01-05,36,1752761140,1752761140,316207706.07852246371763774415148232859056,0.00001016368092915635,1.00025674885104,-0.02925589692108544,-1.253944576616636,316126540.952349698425178789,22,27
2025-01-06,41,1752761140,1752761140,316469235.64391994045301109752695230762249,0.000009797302309564637,1.00108404277141,0.22813732302515363,-1.910078070716947,316126540.952349698425178789,40,53
2025-01-07,65,1752761140,1752761140,316176724.34058786290183853751118946739433,0.000010313573478581635,1.00015874462197,0.3079073368328693,-2.3879854560955365,316126540.952349698425178789,58,98
2025-01-08,51,1752761141,1752761141,316138926.37190028237493777857288243209208,0.000010522377368437248,1.00003917867672,0.422222829412364,-1.9064614330487066,316126540.952349698425178789,40,49
2025-01-09,58,1752761141,1752761141,316161210.56273784298928954279781252977211,0.000010830007125886605,1.00010967003999,0.3662049089048416,-1.0058377881913836,316126540.952349698425178789,40,53
2025-01-10,75,1752761142,1752761142,316098713.870129510282910637189763749736794,0.000010552145046352646,0.999911974862546,0.36174396977672546,-1.9803031399931315,316126540.952349698425178789,63,84
2025-01-11,76,1752761142,1752761142,316109193.994149058686500161238812487516702,0.000010569517336286237,0.999945126536518,0.5090542454588568,-0.34558222895353485,316126540.952349698425178789,60,73
2025-01-12,55,1752761143,1752761143,315967980.769134490731169833548728912029365,0.000010593094186016315,0.999498428120785,0.4619057345127547,-0.4702123806954819,316126540.952349698425178789,47,61
2025-01-13,86,1752761143,1752761143,316265706.88796556775940649361975224169913,0.000010600609109950077,1.00044022224517,0.6167427811437579,-0.358420368535666,316126540.952349698425178789,90,99
2025-01-14,86,1752761144,1752761144,316036316.341989089869512565334459599703955,0.000010352283533149441,0.999714593371095,1.2751558777469256,-0.5270310492476664,316126540.952349698425178789,84,101
2025-01-15,52,1752761144,1752761144,316267360.34081419605784208887666276133538,0.00000998723593346924,1.00044545259642,1.0608495871732986,-0.33814909900945944,316126540.952349698425178789,62,75
2025-01-16,65,1752761144,1752761144,316055652.157270091340236461067983026496062,0.000009999984595887547,0.999775758166758,1.5110619477966725,-0.38431288032711414,316126540.952349698425178789,53,69
2025-01-17,58,1752761145,1752761145,316600737.51942453198239627700846048344523,0.000009602423629062089,1.00150002137007,1.5588127725114638,0.029404837512357146,316126540.952349698425178789,41,58
2025-01-18,45,1752761145,1752761145,315707442.448976342864509070353761125253989,0.000009566014435136862,0.998674269796801,1.3291938337626863,-0.2447277324359988,316126540.952349698425178789,50,51
2025-01-19,60,1752761146,1752761146,315524167.862111266722560721303346491465962,0.000009886570727057858,0.998094519085858,1.0270258326564359,-0.23382936453022954,316126540.952349698425178789,78,93
2025-01-20,75,1752761146,1752761146,315316128.181660182577074932265613535653323,0.000009722645135885036,0.997436429196207,0.9700432913733362,-0.3442175346241847,316126540.952349698425178789,64,74
2025-01-21,68,1752761146,1752761146,315865307.564332865266131379277586343983694,0.00000942724357640128,0.999173642974646,1.7107860560807742,-0.12477211751493103,316126540.952349698425178789,63,77
2025-01-22,47,1752761147,1752761147,315827347.620223193986455802970024071354625,0.000009625616135145974,0.999053564654125,1.6470138836707129,-0.12841399439952,316126540.952349698425178789,45,51
2025-01-23,41,1752761147,1752761147,315660685.50763808000384679344225817375065,0.000009584201537901876,0.99852636402085,1.2793954292364416,-0.17502354482049376,316126540.952349698425178789,40,76
2025-01-24,49,1752761147,1752761147,315720190.040317344789494206179255377601101,0.000009537352487537031,0.998714594128009,1.6099401257154438,-0.1459154611961205,316126540.952349698425178789,24,38
2025-01-25,61,1752761148,1752761148,315632094.159081121254928563785860309334084,0.000009521056478508552,0.998435921287156,0.8499315738535379,-0.101310629230117,316126540.952349698425178789,55,64
2025-01-26,45,1752761148,1752761148,315600355.833984342061761979907302529468856,0.000009708283709937483,0.998335523753304,0.9649344398421368,-0.128864647315305,316126540.952349698425178789,35,43
2025-01-27,76,1752761149,1752761149,315689359.050660828867941697002044238351555,0.000009799255138362883,0.998617066759495,0.9886177954368861,-0.0628524929182067,316126540.952349698425178789,71,91
2025-01-28,88,1752761149,1752761149,315410936.608874787137392956735312786603745,0.000009865084484017082,0.997736335768205,0.8046142229047223,-0.14663402752736285,316126540.952349698425178789,73,104
2025-01-29,74,1752761149,1752761149,315697545.473069991496005461464815607821629,0.00000960983966741151,0.998642962789561,0.9347693780227636,-0.03528594990723391,316126540.952349698425178789,53,65
2025-01-30,92,1752761150,1752761150,315723632.226824523048819385786453659358486,0.00000951280859670057,0.998725482762974,1.1643192014334176,0.023007284638120698,316126540.952349698425178789,81,128
2025-01-31,75,1752761150,1752761150,315621098.154888778389118847717922583335619,0.000009763068865297806,0.998401137734471,1.1256468082852646,0.053342079099808835,316126540.952349698425178789,62,110
2025-02-01,84,1752761150,1752761150,315540684.845915943515736948949328091420582,0.000009920921237143903,0.998146767099438,1.0865878047033524,-0.05038198508856618,316126540.952349698425178789,83,135
2025-02-02,79,1752761151,1752761151,315350443.301482898139859180562696650280217,0.000010239129805208062,0.997544977879653,1.0319644437798543,-0.21410537012499897,316126540.952349698425178789,79,101
2025-02-03,94,1752761151,1752761151,315871940.411995481483885066651540027829843,0.00000983629584454853,0.999194624596887,1.4564256412956837,-0.1335916536550466,316126540.952349698425178789,114,135
2025-02-04,79,1752761151,1752761151,315378646.551184608092011694724478169822092,0.000010195738962863477,0.997634192944028,1.7370842630363659,-0.26218827416306273,316126540.952349698425178789,74,89
2025-02-05,49,1752761152,1752761152,315410318.748932815378832171422930567382476,0.000010332863254307893,0.997734381297884,1.2612453186560606,-0.3346034229306829,316126540.952349698425178789,56,65
2025-02-06,65,1752761152,1752761152,315413994.637869772095958949130034895368307,0.00001033491368110353,0.997746009201463,1.0517431897051583,-0.24123524725257078,316126540.952349698425178789,62,85
2025-02-07,81,1752761153,1752761153,315339993.27134090435109632004678917596515,0.000010349339857175358,0.99751192140135,1.550916612876329,-0.2527158264653283,316126540.952349698425178789,87,137
2025-02-08,70,1752761153,1752761153,315305547.613649598996246313038813743857071,0.000010324727750712516,0.997402959788739,1.259127032985707,-0.270641343878096,316126540.952349698425178789,57,69
2025-02-09,109,1752761153,1752761153,315152568.742591583733924786306982044279741,0.000010351174306617572,0.996919043219769,1.3283080492783808,-0.29931951191888234,316126540.952349698425178789,102,176
2025-02-10,76,1752761154,1752761154,315248935.52210612929073198202915988110782,0.000010241043095830633,0.99722387931238,1.532828576556394,-0.2721396556592592,316126540.952349698425178789,60,92
2025-02-11,85,1752761154,1752761154,315101582.708893020023479800981808733087828,0.000010403889891993626,0.996757759597252,1.5124540235977566,-0.2742043855622606,316126540.952349698425178789,84,150
2025-02-12,75,1752761155,1752761155,315303655.911248439758275815344719175437734,0.000010202871417368276,0.997396975785006,1.011259476127895,-0.3041907344883109,316126540.952349698425178789,63,85
2025-02-13,72,1752761155,1752761155,315571598.425752176201897485831232381415529,0.000010340780419321646,0.998244555724661,0.9986063026742011,-0.14704573247020444,316126540.952349698425178789,61,85
2025-02-14,52,1752761155,1752761155,315633807.86835576276793260169916124351933,0.000010249426806059199,0.99844134224697,1.7331529647902248,-0.20032180107858172,316126540.952349698425178789,43,62
2025-02-15,32,1752761156,1752761156,315650244.471440646138648076934867553192156,0.000010232221265529942,0.998493335993004,2.078661834452576,-0.12827098109534865,316126540.952349698425178789,22,30
2025-02-16,47,1752761156,1752761156,315622336.989004192413764909763379961193159,0.000010380344488398904,0.998405056526331,2.439777673613298,-0.3090329283772733,316126540.952349698425178789,29,43
2025-02-17,49,1752761157,1752761157,315624257.454784062527196468344850864158431,0.00001042286048074436,0.998411131516979,1.809623145117768,-0.026348759328252234,316126540.952349698425178789,44,58
2025-02-18,79,1752761157,1752761157,315281509.198083081491574180025340805964546,0.000010449337686072418,0.997326919303514,2.0968579591978953,-0.07690652214451692,316126540.952349698425178789,62,83
2025-02-19,63,1752761157,1752761157,315494118.031754237808456733014834175666192,0.000010326135647399035,0.997999462750928,2.155482339975674,0.056448064081107155,316126540.952349698425178789,55,75
2025-02-20,67,1752761158,1752761158,315570628.389623620334291859373172770615072,0.000010145532746508677,0.998241487218848,2.2771630906738713,-0.09329266863193501,316126540.952349698425178789,54,80
2025-02-21,52,1752761158,1752761158,315180835.128550850455526741906037475211839,0.000010380207218618963,0.997008458002451,2.4055509859959856,-0.20470440465141954,316126540.952349698425178789,47,60
2025-02-22,50,1752761159,1752761159,315588305.590917815394229465113997086732487,0.000010333730941759538,0.998297405337083,2.4410595622887152,-0.022929658346233055,316126540.952349698425178789,40,49
2025-02-23,74,1752761159,1752761159,315556976.62645279134197416316103774390908,0.000010387983550695462,0.99819830272972,2.5107940719136,-0.05169558964338514,316126540.952349698425178789,46,94
2025-02-24,85,1752761160,1752761160,315153822.576960681687952605180127288078365,0.000010851494071577948,0.996923009461785,2.2947580001483465,-0.15152818454493702,316126540.952349698425178789,96,137
2025-02-25,101,1752761160,1752761160,315127655.048038832986301687538800261927386,0.000011229505494608098,0.996840233973074,2.0908924749523323,-0.14977828041302424,316126540.952349698425178789,111,135
2025-02-26,70,1752761161,1752761161,314896520.903874911440065365327109617454531,0.000011860150584567747,0.996109089591879,2.9019719224022027,-0.2511450335767181,316126540.952349698425178789,67,107
2025-02-27,145,1752761161,1752761161,314920495.752156081889151622990323821234159,0.000011771698612078345,0.996184928995331,3.797816170660465,-0.15549266046119464,316126540.952349698425178789,135,160
2025-02-28,87,1752761162,1752761162,315039551.007793450278683640684660322219623,0.000011829497204770973,0.996561535322907,-0.406775861928323,-0.20842558794384364,316126540.952349698425178789,118,154
2025-03-01,93,1752761163,1752761163,315200956.732382502248689105117605476675407,0.000011614880803108407,0.997072108475363,-0.34406883607110167,-0.1655484230798809,316126540.952349698425178789,90,149
2025-03-02,94,1752761163,1752761163,315244676.452879667820766279807142360093654,0.00001057173168937972,0.997210406640286,-0.3322061778054775,-0.11926379580124973,316126540.952349698425178789,98,194
2025-03-03,63,1752761164,1752761164,314750370.350606524526450401988810179534366,0.000011534913272863369,0.995646772973894,-0.4784485673404078,-0.2504635799010566,316126540.952349698425178789,80,122
2025-03-04,105,1752761164,1752761164,315035871.109043274434139961163807923263625,0.000011412136698623616,0.996549894735125,-0.5885046909516912,-0.09975321079187052,316126540.952349698425178789,139,221
2025-03-05,80,1752761165,1752761165,315404421.71708352239884228475363720203518,0.000011009956224720098,0.99771572727462,-0.3086520902164652,-0.1480089349823783,316126540.952349698425178789,105,231
2025-03-06,80,1752761165,1752761165,315399972.587306069040447934595907626126549,0.000011058288297104985,0.997701653385841,-0.2855597944240913,0.006762041867668285,316126540.952349698425178789,87,165
2025-03-07,80,1752761166,1752761166,315342342.862051837152647061281197817691878,0.000011524875265786762,0.997519353838702,-0.4233754741478674,-0.02155157356633236,316126540.952349698425178789,61,105
2025-03-08,71,1752761166,1752761166,315289472.991438096229568240084594729113663,0.000011574066480208533,0.997352111093267,-0.6509038661063925,-0.03947879566174894,316126540.952349698425178789,64,85
2025-03-09,92,1752761167,1752761167,315280529.093663716196613482301445407533475,0.000012366411276357465,0.997323818948775,-0.6159995368589967,-0.018857163362098115,316126540.952349698425178789,91,159
2025-03-10,101,1752761167,1752761167,315335624.110732326443641505656023757984718,0.000012625605699209095,0.997498100478262,-0.3679271355610505,0.009538841707782747,316126540.952349698425178789,107,172
2025-03-11,76,1752761168,1752761168,315634149.634745725536536134664853854929406,,0.998442423353254,,,316126540.952349698425178789,76,111
2025-03-12,75,1752761168,1752761168,315597305.567685845958253287843203052957612,,0.998325874875708,,,316126540.952349698425178789,84,130
2025-03-13,97,1752761169,1752761169,315608709.397836664106501249916993038879085,,0.998361948500265,,,316126540.952349698425178789,83,124
2025-03-14,272,1752761169,1752761169,315907235.223805915827015549769394860428059,,0.999306272330431,,,316126540.952349698425178789,255,286
